ID,acname,acqualifier,acvalue,Smiles,Source,dois,standardized,pIC50
51354516,IC50,=,1e-08,O=C(Nc1cc2oc(nc2nc1N1CCCCC1)N1CCOCC1)c1cccc(n1)-c1cn[nH]c1,bindingdb,10.1021/acsmedchemlett.0c00255,O=C(Nc1cc2oc(N3CCOCC3)nc2nc1N1CCCCC1)c1cccc(-c2cn[nH]c2)n1,8.0
132256211,IC50,=,1e-08,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC=CC=C6,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1ccccc1,8.0
168268951,IC50,=,1e-08,C1COCCN1C2=NC=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2ccnc(N3CCOCC3)c2)nc2ccsc12,8.0
137631449,IC50,=,1e-08,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC=C(C=C3)OC,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc(OC)cc2)cc1NC(c1ccccc1)C(O)CO,8.0
131704459,IC50,=,1e-08,CNC(=O)C1=CN=C(C=C1N[C@@H](CC2=CC=CC=C2)CO)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(CO)Cc1ccccc1,8.0
44448912,IC50,=,1e-08,CC1=CC2=C(C=C1)N=CN2C3=CC=CC(=N3)NC4CCNCC4,pubchem,10.1016/j.bmcl.2008.04.042,Cc1ccc2ncn(-c3cccc(NC4CCNCC4)n3)c2c1,8.0
137651621,IC50,=,1e-08,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC4=C(C=C3)N(C(=O)C4)C,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3c(c2)cc(O)n3C)cc1NC(c1ccccc1)C(O)CO,8.0
168269387,IC50,=,1e-08,C1CCN(C1)C(=O)C2=CC=C(C=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2ccc(C(=O)N3CCCC3)cc2)nc2ccsc12,8.0
90155292,IC50,=,1e-08,CC(C)(CCNC(=O)C1=CN=C(C=C1NC2CC2)NC3=CC4=C(C=C3)N=CS4)O,pubchem,10.1021/acsmedchemlett.0c00082,CC(C)(O)CCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CC1,8.0
156169744,IC50,=,1.02e-08,CC1(CC2=CC(=C(C=C2O1)C3=COC=C3)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccnc(N)c4)n3)c(-c3ccoc3)cc2O1,7.9914
146386400,IC50,=,1.06e-08,CC(C)(C1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)C4CNC4)O,pubchem,10.1016/j.bmcl.2020.127686,CC(C)(O)c1cc2nn(C3CNC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,7.9747
168294950,IC50,=,1.1e-08,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)C4=NC=NN4)NC5=CN(N=C5)C6CCN(CC6)C,pubchem,10.1016/j.bmc.2022.116729,CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(-c5nc[nH]n5)ccc4n3)cn2)CC1,7.9586
132256194,IC50,=,1.1e-08,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)ncc1-c1cccc(F)c1,7.9586
168283942,IC50,=,1.1e-08,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C=CN4)C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2[nH]ccc12,7.9586
137644945,IC50,=,1.1e-08,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C(=CN3)C4CC4,pubchem,10.1021/acs.jmedchem.7b01290,CN(C)C1CCC(Nc2ncnc3[nH]cc(C4CC4)c23)CC1,7.9586
73670174,IC50,=,1.1e-08,CC1=NC=CC(=C1)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC(=CS4)C5=CC=CC=C5,pubchem,10.1016/j.bmcl.2015.05.097,Cc1cc(Nc2ncc(-c3nc(-c4ccccc4)cs3)c(NC3CC(CO)C(O)C3O)n2)ccn1,7.9586
118224427,IC50,=,1.1e-08,CN1C=C(C=N1)C2=NC(=CC=C2)C(=O)NC3=CC4=C(N=C3N5CCCCC5)N=C(O4)N6CCOCC6,pubchem,10.1021/acsmedchemlett.0c00255,Cn1cc(-c2cccc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CCCCC3)n2)cn1,7.9586
137656133,IC50,=,1.1e-08,CNC(=O)C1=CN=C(C=C1N[C@H]2CCC[C@H](C2)O)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCCC(O)C1,7.9586
122184715,IC50,=,1.1e-08,C1[C@@H]([C@H]([C@H]([C@@H]1NC2=NC(=NC=C2C3=NC4=C(S3)C=CN=C4)NC5=CN=CC=C5)O)O)CO,pubchem,10.1016/j.bmcl.2015.05.097,OCC1CC(Nc2nc(Nc3cccnc3)ncc2-c2nc3cnccc3s2)C(O)C1O,7.9586
136272376,IC50,=,1.1e-08,C1COCCN1C2=NC(=C(C(=O)N2)C3=NC4=CC=CC=C4S3)N[C@@H]5C[C@@H]([C@H]([C@H]5O)O)CO,pubchem,10.1021/acsmedchemlett.5b00279,O=c1[nH]c(N2CCOCC2)nc(NC2CC(CO)C(O)C2O)c1-c1nc2ccccc2s1,7.9586
156169576,IC50,=,1.16e-08,CC1(CC2=CC(=C(C=C2O1)N3CCN(CC3)CC(=O)N)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccnc(N)c4)n3)c(N3CCN(CC(N)=O)CC3)cc2O1,7.9355
168272241,IC50,=,1.2e-08,C1COCCN1C2=CC(=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4)F,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cc(F)cc(N3CCOCC3)c2)nc2ccsc12,7.9208
117885688,IC50,=,1.2e-08,C1[C@@H]([C@H]([C@H]([C@@H]1NC2=NC(=NC=C2C3=NC4=C(S3)C=CN=C4)NC5=CN=CN=C5)O)O)CO,pubchem,10.1016/j.bmcl.2015.05.097,OCC1CC(Nc2nc(Nc3cncnc3)ncc2-c2nc3cnccc3s2)C(O)C1O,7.9208
168282614,IC50,=,1.2e-08,CN1CCN(CC1)C2=CC(=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4)F,pubchem,10.1016/j.bmcl.2022.128900,CN1CCN(c2cc(F)cc(Nc3nc(NC4C5C=CC(C5)C4C(N)=O)c4sccc4n3)c2)CC1,7.9208
117885678,IC50,=,1.2e-08,CN(C)C1=CC=CC(=C1)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC5=C(S4)C=CN=C5,pubchem,10.1016/j.bmcl.2015.05.097,CN(C)c1cccc(Nc2ncc(-c3nc4cnccc4s3)c(NC3CC(CO)C(O)C3O)n2)c1,7.9208
50750985,IC50,=,1.2e-08,COC[C@@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,bindingdb,10.1021/acs.jmedchem.7b00231,COCC1CC(=O)NC1COc1nccc2cc(C(N)=O)c(OC)cc12,7.9208
166627938,IC50,=,1.2e-08,C1COCCN1C2=CC(=CC(=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cc(F)cc(N3CCOCC3)c2)ncc1-c1cccc(F)c1,7.9208
171346401,IC50,=,1.2e-08,CC(=O)N1CCC(CC1)N2C=C(C=N2)NC3=NC4=C(C(=N3)NC5CCOCC5)N=C(C=C4)CC#N,pubchem,10.1016/j.bmc.2020.115815,CC(=O)N1CCC(n2cc(Nc3nc(NC4CCOCC4)c4nc(CC#N)ccc4n3)cn2)CC1,7.9208
117885624,IC50,=,1.2e-08,CC1=NC=CC(=C1)NC2=NC=C(C(=N2)N[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO)C4=NC5=C(S4)C=NC=C5,pubchem,10.1016/j.bmcl.2015.05.097,Cc1cc(Nc2ncc(-c3nc4ccncc4s3)c(NC3CC(CO)C(O)C3O)n2)ccn1,7.9208
122637001,IC50,=,1.2e-08,CCOC1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)CC(=O)N4CCOCC4,pubchem,10.1021/acs.jmedchem.3c01714,CCOc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,7.9208
156018834,IC50,=,1.2e-08,CCCNC(=O)C1=CN=C(C=C1NC(C)C)NC2=CC3=C(C=C2)N=CS3,pubchem,10.1021/acsmedchemlett.0c00082,CCCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C,7.9208
121256083,IC50,=,1.2e-08,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C=C(C=C3)C4CC4,pubchem,10.1016/j.bmcl.2017.04.050,CN(C)C1CCC(Nc2ncnc3ccc(C4CC4)cc23)CC1,7.9208
118173075,IC50,=,1.2e-08,COC1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)CC(=O)N4CCOCC4,pubchem,10.1021/acs.jmedchem.3c01714,COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,7.9208
141505852,IC50,=,1.25e-08,CN1C=C(C(=N1)C(=O)N)NC(=O)C2=CN=C3N2N=C(C=C3)N[C@@H]4CCCNC4,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnc3ccc(NC4CCCNC4)nn23)c(C(N)=O)n1,7.9031
156169561,IC50,=,1.27e-08,CC1(CC2=CC(=C(C=C2O1)C3=CN=CN=C3)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccnc(N)c4)n3)c(-c3cncnc3)cc2O1,7.8962
156169512,IC50,=,1.28e-08,CC1=NC=C(C=C1)C2=C(C=C3CC(OC3=C2)(C)C)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N,pubchem,10.1016/j.ejmech.2023.115453,Cc1ccc(-c2cc3c(cc2NC(=O)c2coc(-c4ccnc(N)c4)n2)CC(C)(C)O3)cn1,7.8928
137651671,IC50,=,1.3e-08,CCC1=CNC2=C1C(=NC=N2)NC3CCC(CC3)N(C)C,pubchem,10.1021/acs.jmedchem.7b01290,CCc1c[nH]c2ncnc(NC3CCC(N(C)C)CC3)c12,7.8861
68357894,IC50,=,1.3e-08,CC(C)N1CCC(CC1)C2=NN(C(=C2)NC(=O)C3=C4N=CC=CN4N=C3)C5=C(C=C(C=C5)C6CC6)F,pubchem,10.1021/acsmedchemlett.5b00106,CC(C)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cc3F)n2)CC1,7.8861
90155375,IC50,=,1.3e-08,CNC(=O)C1=CN=C(C=C1NC2CCCC2)NC3=CC4=C(C=C3)N=CS4,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCCC1,7.8861
137653599,IC50,=,1.3e-08,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC(=C(C=C3)OC)F,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc(OC)c(F)c2)cc1NC(c1ccccc1)C(O)CO,7.8861
118172527,IC50,=,1.3e-08,CC(C)OC1=CC2=NN(C=C2C=C1NC(=O)C3=NC(=CC=C3)C(F)(F)F)CC(=O)N4CCN(CC4)C(=O)C5=CC=CC=C5,pubchem,10.1021/acs.jmedchem.3c01714,CC(C)Oc1cc2nn(CC(=O)N3CCN(C(=O)c4ccccc4)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,7.8861
122181642,IC50,=,1.3e-08,CN1C=C(C(=N1)C(F)F)NC(=O)C2=C3N=C(C=CN3N=C2)N[C@@H]4CCCC([C@@H]4N)(F)F,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(NC4CCCC(F)(F)C4N)nc23)c(C(F)F)n1,7.8861
154815579,IC50,=,1.3e-08,CC1(CC1)OC2=NC(=NC3=C2N=C(C=C3)C(=O)N(C)C)NC4=CN(N=C4)C5CCN(CC5)C,pubchem,10.1016/j.bmc.2020.115815,CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(C(=O)N(C)C)ccc4n3)cn2)CC1,7.8861
171357285,IC50,=,1.3e-08,CC1=NC=CC(=C1)C2=CC=C(O2)C(=O)NC3=CN(N=C3C(=O)N)C4CCOCC4,pubchem,10.1016/j.bmc.2023.117302,Cc1cc(-c2ccc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)o2)ccn1,7.8861
132256205,IC50,=,1.3e-08,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC=CC(=C6)C#N,pubchem,10.1021/acsmedchemlett.2c00056,N#Cc1cccc(-c2cnc(Nc3cccc(C(=O)N4CCCC4)c3)nc2NC2C3C=CC(C3)C2C(N)=O)c1,7.8861
137650526,IC50,=,1.3e-08,CNC(=O)C1=CN=C(C=C1N[C@@H](C2=CC=CC=C2)[C@@H](CO)O)NC3=CC4=C(C=C3)N(N=C4)C,pubchem,10.1016/j.bmcl.2017.09.029,CNC(=O)c1cnc(Nc2ccc3c(cnn3C)c2)cc1NC(c1ccccc1)C(O)CO,7.8861
122181627,IC50,=,1.4e-08,CN1C=C(C=N1)NC(=O)C2=C3N=C(C=CN3N=C2)N[C@@H]4CCCC[C@@H]4N,pubchem,10.1021/acsmedchemlett.5b00107,Cn1cc(NC(=O)c2cnn3ccc(NC4CCCCC4N)nc23)cn1,7.8539
68377907,IC50,=,1.4e-08,CCC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CN(N=C3C(=O)N)C4CCOCC4,pubchem,10.1016/j.bmc.2023.117302,CCc1cc(-c2nc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)co2)ccn1,7.8539
136074300,IC50,=,1.4e-08,C1CNC[C@@H]([C@H]1F)NC2=C(C(=O)NC(=N2)N3CCOCC3)C4=NC5=CC=CC=C5S4,pubchem,10.1021/jm5016044,O=c1[nH]c(N2CCOCC2)nc(NC2CNCCC2F)c1-c1nc2ccccc2s1,7.8539
156169560,IC50,=,1.4e-08,CC1=NC=C(C=N1)C2=C(C=C3CC(OC3=C2)(C)C)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N,pubchem,10.1016/j.ejmech.2023.115453,Cc1ncc(-c2cc3c(cc2NC(=O)c2coc(-c4ccnc(N)c4)n2)CC(C)(C)O3)cn1,7.8539
168284224,IC50,=,1.4e-08,C1COCCN1C(=O)C2=CC=C(C=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc2ccsc12,7.8539
166635079,IC50,=,1.4e-08,C1COCCN1C(=O)C2=CC(=CC=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F,pubchem,10.1021/acsmedchemlett.2c00056,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCOCC3)c2)ncc1-c1cccc(F)c1,7.8539
156156008,IC50,=,1.4e-08,CC1(CC2=CC(=C(C=C2O1)N3CCC(CC3)CN)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N)C,pubchem,10.1016/j.ejmech.2023.115453,CC1(C)Cc2cc(NC(=O)c3coc(-c4ccnc(N)c4)n3)c(N3CCC(CN)CC3)cc2O1,7.8539
168297059,IC50,=,1.5e-08,C1COCCN1C2=CC(=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)OC=C4)F,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cc(F)cc(N3CCOCC3)c2)nc2ccoc12,7.8239
171345400,IC50,=,1.5e-08,C1COCCC1NC2=NC(=NC3=C2N=C(C=C3)CC#N)NC4=CN(N=C4)C5CCOCC5,pubchem,10.1016/j.bmc.2020.115815,N#CCc1ccc2nc(Nc3cnn(C4CCOCC4)c3)nc(NC3CCOCC3)c2n1,7.8239
156013334,IC50,=,1.5e-08,CCNC(=O)C1=CN=C(C=C1NC(C)C)NC2=CC3=C(C=C2)N=CS3,pubchem,10.1021/acsmedchemlett.0c00082,CCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C,7.8239
125495464,IC50,=,1.5e-08,C1CCN(C1)C2CCC(CC2)NC3=NC=NC4=C3C=C(C=C4)C#N,pubchem,10.1016/j.bmcl.2017.04.050,N#Cc1ccc2ncnc(NC3CCC(N4CCCC4)CC3)c2c1,7.8239
44449025,IC50,=,1.5e-08,COC1=CC2=C(C=C1)N=CN2C3=CC=CC(=N3)NC4CCNCC4,pubchem,10.1016/j.bmcl.2008.04.042,COc1ccc2ncn(-c3cccc(NC4CCNCC4)n3)c2c1,7.8239
168276663,IC50,=,1.5e-08,C1CN(CC1F)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCC(F)C3)c2)nc2ccsc12,7.8239
171353887,IC50,=,1.5e-08,CC1=NC=NC=C1C2=C(C=C3C(=N2)C(=NC(=N3)NC4=CN(N=C4)C5CCN(CC5)C)OC6(CC6)C)F,pubchem,10.1016/j.bmc.2020.115815,Cc1ncncc1-c1nc2c(OC3(C)CC3)nc(Nc3cnn(C4CCN(C)CC4)c3)nc2cc1F,7.8239
168288428,IC50,=,1.5e-08,CC1(CC1)NC2=NC(=NC3=C2C(=O)N(C=C3)C4=CN(N=N4)C)NC5=CN(N=C5)C6CC7(C6)CN(C7)C,pubchem,10.1016/j.bmc.2022.116729,CN1CC2(CC(n3cc(Nc4nc(NC5(C)CC5)c5c(=O)n(-c6cn(C)nn6)ccc5n4)cn3)C2)C1,7.8239
171355828,IC50,=,1.6e-08,CCN1C=C(C(=N1)C(=O)N)NC(=O)C2=COC(=N2)C3=CC(=NC=C3)C.Cl,pubchem,10.1016/j.bmc.2023.117302,CCn1cc(NC(=O)c2coc(-c3ccnc(C)c3)n2)c(C(N)=O)n1,7.7959
137637758,IC50,=,1.6e-08,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C(=CN3)C4CCCOC4,pubchem,10.1021/acs.jmedchem.7b01290,CN(C)C1CCC(Nc2ncnc3[nH]cc(C4CCCOC4)c23)CC1,7.7959
137144943,IC50,=,1.6e-08,C1C[C@H](CNC1)NC2=C(C(=O)NC(=N2)N3CCOCC3)C4=NC5=C(S4)C(=CC=C5)NCCN,pubchem,10.1021/jm5016044,NCCNc1cccc2nc(-c3c(NC4CCCNC4)[nH]c(N4CCOCC4)nc3=O)sc12,7.7959
171357996,IC50,=,1.6e-08,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CN(N=C3C(=O)N)C.Cl,pubchem,10.1016/j.bmc.2023.117302,Cc1cc(-c2nc(C(=O)Nc3cn(C)nc3C(N)=O)co2)ccn1,7.7959
121255069,IC50,=,1.6e-08,CC(C)C1=CC2=C(C=C1)N=CN=C2NC3CCC(CC3)N(C)C,pubchem,10.1016/j.bmcl.2017.04.050,CC(C)c1ccc2ncnc(NC3CCC(N(C)C)CC3)c2c1,7.7959
73670348,IC50,=,1.6e-08,C1[C@@H]([C@H]([C@H]([C@@H]1NC2=NC(=NC=C2C3=NC4=C(S3)C=NC=C4)N)O)O)CO,pubchem,10.1016/j.bmcl.2015.03.043,Nc1ncc(-c2nc3ccncc3s2)c(NC2CC(CO)C(O)C2O)n1,7.7959
145993757,IC50,=,1.6e-08,CC(C)C1=C2C(=NC=NN2C=C1)NC3CCC(CC3)N4CCOCC4,pubchem,10.1016/j.bmc.2018.01.008,CC(C)c1ccn2ncnc(NC3CCC(N4CCOCC4)CC3)c12,7.7959
121255052,IC50,=,1.6e-08,CN(C)C1CCC(CC1)NC2=NC=NC3=C2C=C(C=C3)OC,pubchem,10.1016/j.bmcl.2017.04.050,COc1ccc2ncnc(NC3CCC(N(C)C)CC3)c2c1,7.7959
162664185,IC50,=,1.67e-08,CCN(CC)CCN1C=C2C=C(C(=CC2=N1)C(C)(C)O)NC(=O)C3=NC(=CC=C3)C(F)(F)F,pubchem,10.1016/j.bmcl.2020.127686,CCN(CC)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,7.7773
121258892,IC50,=,1.7e-08,CCC1=CC2=C(C=C1)N=CN=C2NC3CCC(CC3)N(C)C,pubchem,10.1016/j.bmcl.2017.04.050,CCc1ccc2ncnc(NC3CCC(N(C)C)CC3)c2c1,7.7696
168294152,IC50,=,1.7e-08,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)NN=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2c[nH]nc12,7.7696
130276470,IC50,=,1.7e-08,CN1CCN(CC1)C2CCC(CC2)NC3=NC=NC4=C3C=C(C=C4)C#N,pubchem,10.1016/j.bmcl.2017.04.050,CN1CCN(C2CCC(Nc3ncnc4ccc(C#N)cc34)CC2)CC1,7.7696
168278210,IC50,=,1.7e-08,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC3=NC4=C(C(=N3)N[C@@H]5CCC[C@@H]5C(=O)N)SC=C4,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1CCCC1Nc1nc(Nc2cccc(C(=O)N3CCCC3)c2)nc2ccsc12,7.7696
171357953,IC50,=,1.7e-08,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CN(N=C3C(=O)N)C4CCN(CC4)C(=O)C.Cl,pubchem,10.1016/j.bmc.2023.117302,CC(=O)N1CCC(n2cc(NC(=O)c3coc(-c4ccnc(C)c4)n3)c(C(N)=O)n2)CC1,7.7696
155561648,IC50,=,1.7e-08,CN1C=C(C=N1)NC2=NC3=C(C(=N2)NC4CCC(CC4)N5CCN(CC5)C(=O)OC)N=C(C=C3)C6(CC6)C#N,pubchem,10.1021/acs.jmedchem.9b01346,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccc(C5(C#N)CC5)nc34)CC2)CC1,7.7696
162666349,IC50,=,1.75e-08,CN1C=C(C(=N1)C(F)F)NC(=O)C2=CN=C3N2N=C(C=C3)NCCN,pubchem,10.1016/j.ejmech.2020.112092,Cn1cc(NC(=O)c2cnc3ccc(NCCN)nn23)c(C(F)F)n1,7.757
73670350,IC50,=,1.8e-08,C1[C@@H]([C@H]([C@H]([C@@H]1NC2=NC(=NC=C2C3=NC4=C(S3)C=NC=C4)NC5=CN=CC=C5)O)O)CO,pubchem,10.1016/j.bmcl.2015.05.097,OCC1CC(Nc2nc(Nc3cccnc3)ncc2-c2nc3ccncc3s2)C(O)C1O,7.7447
68377612,IC50,=,1.8e-08,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CN(N=C3C(=O)N)CCOC,pubchem,10.1016/j.bmc.2023.117302,COCCn1cc(NC(=O)c2coc(-c3ccnc(C)c3)n2)c(C(N)=O)n1,7.7447
168294896,IC50,=,1.8e-08,C1COCCN1C2=CC(=CC(=C2)NC3=NC4=C(C(=N3)N[C@@H]5[C@@H]6C[C@H]([C@@H]5C(=O)N)C=C6)SC=N4)F,pubchem,10.1016/j.bmcl.2022.128900,NC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cc(F)cc(N3CCOCC3)c2)nc2ncsc12,7.7447
171354886,IC50,=,1.8e-08,CC1=NC=CC(=C1)C2=NC(=CO2)C(=O)NC3=CN(N=C3C(=O)N)C4CCN(CC4)C.Cl.Cl,pubchem,10.1016/j.bmc.2023.117302,Cc1cc(-c2nc(C(=O)Nc3cn(C4CCN(C)CC4)nc3C(N)=O)co2)ccn1,7.7447
136272377,IC50,=,1.8e-08,C1CCN(C1)C2=NC(=C(C(=O)N2)C3=NC4=CC=CC=C4S3)N[C@@H]5C[C@@H]([C@H]([C@H]5O)O)CO,pubchem,10.1021/acsmedchemlett.5b00279,O=c1[nH]c(N2CCCC2)nc(NC2CC(CO)C(O)C2O)c1-c1nc2ccccc2s1,7.7447
166634860,IC50,=,1.8e-08,CN1CCN(CC1)C2=CC(=CC(=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)C6=CC(=CC=C6)F)F,pubchem,10.1021/acsmedchemlett.2c00056,CN1CCN(c2cc(F)cc(Nc3ncc(-c4cccc(F)c4)c(NC4C5C=CC(C5)C4C(N)=O)n3)c2)CC1,7.7447
156169726,IC50,=,1.85e-08,CCN1C=C(C=N1)C2=C(C=C3CC(OC3=C2)(C)C)NC(=O)C4=COC(=N4)C5=CC(=NC=C5)N,pubchem,10.1016/j.ejmech.2023.115453,CCn1cc(-c2cc3c(cc2NC(=O)c2coc(-c4ccnc(N)c4)n2)CC(C)(C)O3)cn1,7.7328
